0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359
-0.037663852,-0.04173887,-0.049455767,-0.051159964,-0.053759362,-0.066895062,-0.086998118,-0.106371303,-0.135253062,-0.171214578,-0.223246443,-0.315510406,-0.428539256,-0.54020091,-0.64561744,-0.736631517,-0.80213632,-0.831234389,-0.828178181,-0.809664533,-0.783236647,-0.745370391,-0.717865186,-0.726755086,-0.760887347,-0.814540433,-0.875319283,-0.919448639,-0.951083469,-0.963990404,-0.961521142,-0.965675047,-0.969167724,-0.963254983,-0.957608504,-0.96227466,-0.973652229,-0.979831887,-0.985582287,-1.00043284,-1.01454949,-1.023514178,-1.027055607,-1.021114709,-1.010963088,-0.994825319,-0.978130286,-0.972529791,-0.971184171,-0.969154503,-0.967311427,-0.96251884,-0.955646016,-0.950313079,-0.943973046,-0.929530838,-0.915178867,-0.895584177,-0.878952301,-0.892862767,-0.919083747,-0.944317993,-0.970378304,-0.998570515,-1.023749886,-1.037870879,-1.04128828,-1.037251514,-1.016412329,-0.980426883,-0.918308475,-0.8108305,-0.660988427,-0.473843549,-0.253256555,-0.006616405,0.242225577,0.484375481,0.692060499,0.827895275,0.892227804,0.892650278,0.824790202,0.672938685,0.462733116,0.222200062,-0.038786964,-0.314148626,-0.57594236,-0.805907386,-0.98318362,-1.073740398,-1.092621759,-1.065246063,-1.000987082,-0.904819688,-0.806742941,-0.721567369,-0.662632008,-0.654185821,-0.67516097,-0.708042794,-0.74765407,-0.781752231,-0.807550604,-0.826674415,-0.838767343,-0.840462387,-0.837493783,-0.833940269,-0.831710973,-0.834890131,-0.84010531,-0.845872634,-0.8514698,-0.854337845,-0.855433854,-0.854069629,-0.851606799,-0.85169572,-0.852116621,-0.852185731,-0.85177097,-0.849086394,-0.845267697,-0.841357812,-0.837014826,-0.831895388,-0.82666009,-0.820829419,-0.815214529,-0.812272814,-0.810469526,-0.808796181,-0.807461412,-0.806250394,-0.804983192,-0.804058112,-0.802944242,-0.800202335,-0.796716691,-0.793061054,-0.789100532,-0.784983839,-0.780793996,-0.776162179,-0.771497716,-0.767781532,-0.764291472,-0.761103935,-0.757847907,-0.753345375,-0.748468454,-0.742986584,-0.73736893,-0.733548314,-0.730173268,-0.726249077,-0.721931441,-0.717019524,-0.711156164,-0.70499106,-0.69757434,-0.686803986,-0.67413148,-0.658941871,-0.642338867,-0.627058612,-0.61060689,-0.595563773,-0.579071242,-0.551391235,-0.519293915,-0.488226136,-0.458578426,-0.429946657,-0.405326691,-0.391416416,-0.385162506,-0.37601014,-0.366150667,-0.362907432,-0.357879263,-0.338196507,-0.310907439,-0.283321399,-0.255555022,-0.231616737,-0.210757378,-0.197007585,-0.187575276,-0.173002381,-0.159398256,-0.149700531,-0.143343288,-0.145455259,-0.153860012,-0.166136742,-0.184013708,-0.210250165,-0.243587386,-0.281906099,-0.3246932,-0.371835434,-0.42058952,-0.472591543,-0.523926659,-0.564078043,-0.598672244,-0.631520447,-0.661180282,-0.686725006,-0.708993252,-0.729048917,-0.746637947,-0.761231239,-0.773873141,-0.784131541,-0.793145516,-0.803983596,-0.814848919,-0.825242689,-0.835039185,-0.842899733,-0.849838091,-0.855953386,-0.861614591,-0.868235548,-0.874939686,-0.881407325,-0.887589762,-0.892908326,-0.897716542,-0.902134387,-0.906165745,-0.910114174,-0.913817987,-0.916888549,-0.919668969,-0.92230883,-0.924521613,-0.926551271,-0.928012158,-0.92780741,-0.926652104,-0.924820189,-0.922466289,-0.920375472,-0.918078677,-0.915544862,-0.912710538,-0.90888671,-0.904541926,-0.900445771,-0.896248809,-0.891239234,-0.886294302,-0.881019467,-0.876229921,-0.874484191,-0.874172945,-0.874351125,-0.875150755,-0.876137388,-0.877319317,-0.879034914,-0.88087888,-0.881869618,-0.882584803,-0.883393856,-0.884194986,-0.885056393,-0.886021535,-0.886908023,-0.887903676,-0.88954525,-0.891462721,-0.89343653,-0.895471109,-0.897442641,-0.899343326,-0.901217488,-0.902970204,-0.904402921,-0.905594609,-0.906612354,-0.907398339,-0.907891521,-0.908121331,-0.908040972,-0.907672253,-0.907169819,-0.906410058,-0.905202737,-0.903622682,-0.901800388,-0.899528192,-0.896987731,-0.893890642,-0.889504126,-0.884350771,-0.878316931,-0.87171968,-0.865431693,-0.858730714,-0.852170797,-0.845010529,-0.835117148,-0.824206477,-0.811946872,-0.799383262,-0.789840383,-0.780970704,-0.772752569,-0.764433844,-0.752071065,-0.738174583,-0.725712512,-0.713473914,-0.699539596,-0.686540732,-0.672963163,-0.661557385,-0.660822938,-0.665345953,-0.671997775,-0.681131067,-0.691134852,-0.702114953,-0.715115242,-0.728835553,-0.740272272,-0.751108496,-0.762413289,-0.773825829,-0.785454691,-0.797402934,-0.809176856,-0.821202629,-0.834943885,-0.849385925,-0.863430564,-0.877438914,-0.891899793,-0.905922487,-0.920159125,-0.933471403,-0.942735043,-0.949993794,-0.955659531,-0.960142699,-0.965555692,-0.970486773,-0.974560738,-0.977670473,-0.978022452,-0.976523778,-0.97590231,-0.974441347,-0.968141048
-0.960876911,-0.951766535,-0.943277486,-0.945022857,-0.951254804,-0.955167914,-0.95928928,-0.97025748,-0.981906978,-0.987465815,-0.986907589,-0.98390995,-0.968449287,-0.943374983,-0.896824842,-0.804519877,-0.674967784,-0.516738665,-0.331442616,-0.120888775,0.094544352,0.307807525,0.497854508,0.633073286,0.712821796,0.740733526,0.711544644,0.608321767,0.449484931,0.263067784,0.047549235,-0.212657303,-0.479007222,-0.749722856,-0.990018025,-1.125345855,-1.187745742,-1.191675333,-1.144332642,-1.080736187,-1.005850793,-0.915685877,-0.837741893,-0.807892959,-0.8128986,-0.844210437,-0.892806827,-0.937889888,-0.977789954,-1.007867184,-1.023028615,-1.021356257,-1.007714345,-0.988799292,-0.96640108,-0.94486253,-0.926941415,-0.912230131,-0.901414918,-0.898989851,-0.901433964,-0.905538394,-0.911878093,-0.920610042,-0.929746851,-0.94136722,-0.952192122,-0.953008555,-0.949507785,-0.944884221,-0.93868808,-0.932614518,-0.926357355,-0.91876635,-0.911026258,-0.905936464,-0.901809595,-0.89746919,-0.893238542,-0.889069646,-0.884652504,-0.880451852,-0.875860619,-0.869020249,-0.861086729,-0.853118289,-0.844747886,-0.83560853,-0.826362477,-0.816503181,-0.806852458,-0.799896859,-0.794051707,-0.788360314,-0.782948905,-0.777432337,-0.771765998,-0.766202921,-0.760374567,-0.753315495,-0.745513466,-0.737601492,-0.729217721,-0.719719484,-0.709708479,-0.699044257,-0.688058305,-0.678381357,-0.669083415,-0.658344697,-0.647196737,-0.637721757,-0.627688579,-0.618186969,-0.607239681,-0.588299515,-0.565649515,-0.542005053,-0.517024907,-0.491627219,-0.466178504,-0.439968223,-0.414184174,-0.392114606,-0.372133326,-0.351907375,-0.332763865,-0.317510465,-0.303634254,-0.290816747,-0.278006556,-0.261457045,-0.247185074,-0.229706419,-0.218140539,-0.232115016,-0.259985333,-0.293625504,-0.330576804,-0.362872697,-0.392267179,-0.411240837,-0.424576413,-0.450932924,-0.481915334,-0.51031448,-0.541865268,-0.579012444,-0.622125728,-0.660541152,-0.698809782,-0.74926203,-0.799249615,-0.844023278,-0.88270994,-0.907050519,-0.923295557,-0.934636411,-0.941691187,-0.948219788,-0.953227935,-0.954738714,-0.954788085,-0.957307427,-0.96001314,-0.962393616,-0.96422541,-0.963596756,-0.962019536,-0.959620493,-0.956978823,-0.95639047,-0.956498605,-0.956355037,-0.956245009,-0.95615881,-0.955848135,-0.955715037,-0.955270217,-0.952980844,-0.949830215,-0.946703607,-0.943322277,-0.939434483,-0.935580899,-0.931330398,-0.927397495,-0.925848979,-0.92536952,-0.925326785,-0.925722452,-0.925930959,-0.926206174,-0.926771937,-0.927444169,-0.92801704,-0.928601458,-0.929061193,-0.929511213,-0.930315767,-0.931116006,-0.932022424,-0.932763504,-0.932462816,-0.931688312,-0.930696626,-0.929505986,-0.928427013,-0.927322252,-0.926101293,-0.92483382,-0.923540885,-0.922218087,-0.921009029,-0.91982177,-0.918402648,-0.917012177,-0.915579158,-0.914293638,-0.913804249,-0.913711153,-0.913712957,-0.913894081,-0.914274699,-0.914739806,-0.915405986,-0.916103458,-0.916272631,-0.916224994,-0.916428027,-0.916422379,-0.916446747,-0.916524439,-0.916606024,-0.916855143,-0.91762346,-0.919100328,-0.920091381,-0.921003218,-0.923586121,-0.926298237,-0.926887887,-0.926891892,-0.928613075,-0.930811726,-0.932396203,-0.933923629,-0.935784241,-0.937474959,-0.939197994,-0.940509686,-0.939918239,-0.938348374,-0.936526066,-0.934240296,-0.931399038,-0.928320882,-0.924714771,-0.921034534,-0.918670744,-0.916773182,-0.914631133,-0.912487839,-0.910482581,-0.908255433,-0.90627768,-0.903926705,-0.89950395,-0.894204062,-0.888219116,-0.881895453,-0.876606541,-0.871458619,-0.866435321,-0.861328234,-0.854658081,-0.847388654,-0.840991278,-0.834796498,-0.827484332,-0.820658905,-0.813637765,-0.807857252,-0.807976976,-0.811108662,-0.815175135,-0.820682888,-0.827657846,-0.835428563,-0.844388725,-0.853758711,-0.860512655,-0.866116549,-0.874131161,-0.882416956,-0.885528532,-0.88835041,-0.891861704,-0.897895288,-0.913385567,-0.931448747,-0.953998487,-0.975620514,-0.980918823,-0.979360644,-0.975309834,-0.969822211,-0.97152754,-0.975323761,-0.979917118,-0.984789532,-0.98598911,-0.986550318,-0.986143083,-0.986337774,-0.992482328,-1.000854847,-1.011037586,-1.021726257,-1.028798095,-1.035271041,-1.038807689,-1.042317189,-1.054322955,-1.067598453,-1.08410181,-1.098771977,-1.096466828,-1.087992293,-1.07225909,-1.053700811,-1.052424156,-1.055075374,-1.049251311,-1.037595795,-1.026388847,-0.999622347,-0.954223692,-0.876372083,-0.742085801,-0.559443345,-0.349162894,-0.115255684,0.14323292,0.39049937,0.611413142,0.778876253,0.839296394,0.818620176,0.738589811,0.602736497,0.411578914,0.183511494,-0.062849796,-0.317843531,-0.573356791,-0.808837428,-1.012957171,-1.165572734,-1.236228335
-1.241178606,-1.19599094,-1.118329595,-1.037623966,-0.966372212,-0.913218322,-0.890273129,-0.906624813,-0.946604516,-1.002550393,-1.057951274,-1.076537838,-1.071295098,-1.041881679,-0.998417806,-0.973264873,-0.95406674,-0.939411216,-0.932634393,-0.928501386,-0.928867279,-0.930676873,-0.933990179,-0.941888308,-0.94964951,-0.953855424,-0.955792057,-0.956181719,-0.956400378,-0.952481507,-0.949215387,-0.956736388,-0.968185813,-0.98032803,-0.991429529,-0.99466389,-0.993466481,-0.985895347,-0.974711396,-0.96891169,-0.96401598,-0.957268412,-0.95051517,-0.942450966,-0.933963086,-0.924596734,-0.914915853,-0.907243739,-0.899123447,-0.891764529,-0.884607471,-0.874436073,-0.864361201,-0.856413377,-0.851152349,-0.849886708,-0.850543653,-0.852583114,-0.854594994,-0.853934334,-0.851728015,-0.845064238,-0.83671839,-0.832655889,-0.828882088,-0.824697423,-0.819221384,-0.807826732,-0.793483685,-0.778019016,-0.761181787,-0.743683441,-0.725664345,-0.706491598,-0.687032486,-0.669471032,-0.652566843,-0.635416169,-0.618356526,-0.60147005,-0.584478068,-0.567934732,-0.551246672,-0.532640932,-0.513397076,-0.494098076,-0.474913509,-0.456561781,-0.438781042,-0.421928851,-0.405786685,-0.389714586,-0.374616391,-0.359547513,-0.345846246,-0.336881213,-0.330120792,-0.326346271,-0.323986613,-0.317561827,-0.309936643,-0.307425111,-0.307890021,-0.306693082,-0.309688041,-0.31775068,-0.332235323,-0.363310594,-0.403741547,-0.445536914,-0.491229067,-0.544478011,-0.598689908,-0.657984514,-0.714705102,-0.746107313,-0.766258929,-0.783295348,-0.795990962,-0.808008778,-0.819023622,-0.826751335,-0.834258461,-0.847116045,-0.862788009,-0.880505008,-0.89912303,-0.915132897,-0.929343852,-0.944552756,-0.957769628,-0.964395689,-0.967609402,-0.968848118,-0.968324362,-0.968116632,-0.967220413,-0.965215461,-0.962365022,-0.958222282,-0.953168791,-0.94836673,-0.943219081,-0.936282008,-0.929225498,-0.921368299,-0.914194597,-0.91230966,-0.912782996,-0.91419941,-0.916567326,-0.918504589,-0.920565581,-0.923253402,-0.926149155,-0.928764368,-0.931365778,-0.933662153,-0.935907637,-0.938920436,-0.941902014,-0.945084541,-0.947878109,-0.948358095,-0.947765509,-0.946699181,-0.945172475,-0.943775484,-0.942277498,-0.940534853,-0.938678042,-0.936825012,-0.934977917,-0.933109218,-0.93128904,-0.929682881,-0.92824321,-0.926819022,-0.925589095,-0.924663013,-0.923863074,-0.924084816,-0.924570525,-0.923390732,-0.922319075,-0.92069843,-0.920000719,-0.924267942,-0.930861681,-0.937156448,-0.944058199,-0.952563642,-0.960903072,-0.970380987,-0.978820051,-0.979750834,-0.977308924,-0.973668834,-0.968684461,-0.964105036,-0.959445272,-0.953405648,-0.947259814,-0.943145368,-0.939389759,-0.937670111,-0.935895102,-0.929056462,-0.921721765,-0.910021943,-0.898858135,-0.903693316,-0.912796633,-0.923457199,-0.931922838,-0.926415867,-0.910785796,-0.890809213,-0.866728474,-0.838157975,-0.813877044,-0.796809789,-0.794555773,-0.822318718,-0.866390618,-0.914805618,-0.961751654,-0.991950287,-1.006863873,-1.000300547,-0.97796965,-0.960689574,-0.942400823,-0.914292754,-0.886662536,-0.872444419,-0.865388057,-0.857478549,-0.850604687,-0.844536551,-0.838185617,-0.828925433,-0.818474267,-0.810377895,-0.803371614,-0.795243043,-0.78778367,-0.784555687,-0.782852524,-0.78305521,-0.783676686,-0.779972937,-0.775384294,-0.769441548,-0.763964276,-0.764652118,-0.76716876,-0.772941603,-0.779399132,-0.776219375,-0.770622617,-0.767967161,-0.767784193,-0.769745529,-0.776555136,-0.790110272,-0.811706433,-0.842567417,-0.876061459,-0.918104926,-0.956919747,-0.970420936,-0.970555311,-0.963137773,-0.952410003,-0.953032965,-0.958714216,-0.970457652,-0.986499942,-0.995916025,-1.002978473,-1.012336204,-1.020349768,-1.020847697,-1.017868171,-1.014534188,-1.009955688,-1.004624459,-0.999730117,-0.991108258,-0.983071786,-0.985711414,-0.99049595,-1.001705864,-1.012831139,-1.00325243,-0.990435682,-0.973116021,-0.960223327,-0.985310746,-1.023330363,-1.04808354,-1.060845626,-1.064503088,-1.041082787,-0.985938937,-0.887057327,-0.710837108,-0.483167214,-0.240247928,0.012073668,0.275319719,0.510148575,0.709186101,0.844066242,0.847102688,0.760535225,0.616855199,0.419677636,0.172916502,-0.101364443,-0.384905161,-0.659487904,-0.90003024,-1.093471967,-1.232111967,-1.302502839,-1.289053753,-1.215170738,-1.1077935,-0.988258219,-0.893514276,-0.83210391,-0.817999834,-0.845185173,-0.883750523,-0.931556756,-0.988537005,-1.034581026,-1.054712098,-1.051351817,-1.031258409,-1.001529331,-0.971502078,-0.945606553,-0.930017274,-0.924483218,-0.925202026,-0.93184131,-0.941484964,-0.954271468,-0.970691286,-0.987419769,-1.007716037,-1.026403658,-1.028452163,-1.023081732,-1.016474665,-1.007152748,-0.996033764
-0.98438984,-0.969618085,-0.95506283,-0.950001378,-0.948532785,-0.947078491,-0.946210985,-0.944256832,-0.94108099,-0.939090478,-0.935568115,-0.925110119,-0.911895641,-0.892869225,-0.872032307,-0.861255119,-0.850739686,-0.842473315,-0.830203998,-0.794804562,-0.752652656,-0.711006657,-0.677063184,-0.667773957,-0.681462143,-0.715620475,-0.76599573,-0.822221104,-0.876292281,-0.919919091,-0.944445142,-0.941269933,-0.919210661,-0.887567381,-0.852067343,-0.828126159,-0.81308035,-0.805544054,-0.801289325,-0.791254659,-0.776894242,-0.75681827,-0.730160465,-0.698995055,-0.665188728,-0.627897007,-0.590675589,-0.561251793,-0.537428706,-0.514844048,-0.494055062,-0.477608278,-0.460536475,-0.44241922,-0.419886267,-0.381605883,-0.337673912,-0.298105963,-0.262380462,-0.231016147,-0.20927577,-0.19753884,-0.200969266,-0.234003904,-0.287554755,-0.349331197,-0.415189673,-0.486424768,-0.548961333,-0.584627542,-0.595681362,-0.597965421,-0.589814376,-0.571562244,-0.55723195,-0.55402058,-0.567635251,-0.600989805,-0.644507281,-0.684829939,-0.721034971,-0.741127034,-0.749840401,-0.77089533,-0.793497621,-0.810539332,-0.827680956,-0.844388733,-0.862740144,-0.877540602,-0.890371759,-0.906183756,-0.920107361,-0.925875643,-0.927648021,-0.933852202,-0.940701466,-0.945144533,-0.949548383,-0.954966697,-0.960924197,-0.966338355,-0.971542492,-0.976655436,-0.981473015,-0.985700382,-0.9894544,-0.992572929,-0.995167666,-0.997547259,-0.999543392,-1.000767078,-1.001648945,-1.002014541,-1.002216033,-1.003500356,-1.005097513,-1.00626342,-1.007281306,-1.00844582,-1.009252447,-1.010193515,-1.01055781,-1.008339452,-1.004921425,-1.000621406,-0.995756942,-0.991717564,-0.987635036,-0.983459358,-0.979032067,-0.973036539,-0.966348588,-0.960299245,-0.95429012,-0.947177421,-0.940405058,-0.933218562,-0.927052314,-0.926298932,-0.928130786,-0.931176853,-0.935422738,-0.939513793,-0.9439702,-0.949262318,-0.954965658,-0.960599653,-0.966403917,-0.972035545,-0.977754737,-0.984422951,-0.991173317,-0.998208304,-1.00491303,-1.009251694,-1.012484917,-1.015377216,-1.017791646,-1.020008558,-1.022060814,-1.023646685,-1.025117736,-1.027377883,-1.029865368,-1.032231396,-1.034544324,-1.036679853,-1.038611107,-1.040537327,-1.042236281,-1.04318871,-1.043765203,-1.043940297,-1.043883768,-1.044176443,-1.044391427,-1.044579868,-1.044562364,-1.043484923,-1.04190438,-1.040448704,-1.03887684,-1.036842882,-1.034875904,-1.032595833,-1.030638652,-1.030835891,-1.031976434,-1.033676099,-1.035748315,-1.037276005,-1.038825432,-1.040183322,-1.041678999,-1.044386124,-1.047341687,-1.050934167,-1.054362055,-1.055370063,-1.055659509,-1.054691635,-1.053979975,-1.055731084,-1.057184263,-1.06049556,-1.062348798,-1.053415791,-1.039755651,-1.023740934,-1.006926652,-0.997246264,-0.98994817,-0.983781053,-0.978278535,-0.969652196,-0.960664179,-0.951655529,-0.943464613,-0.939887841,-0.938616484,-0.937880716,-0.938204563,-0.939821513,-0.942013259,-0.945312788,-0.94882979,-0.949544017,-0.949181537,-0.950046695,-0.95098575,-0.949963052,-0.949236891,-0.947824582,-0.947605435,-0.955296165,-0.966727794,-0.977755141,-0.989922854,-1.005184145,-1.02056214,-1.037883443,-1.053921069,-1.058471491,-1.057892172,-1.056900323,-1.054221299,-1.04987023,-1.04552534,-1.038706213,-1.032868147,-1.036779339,-1.044487383,-1.055641339,-1.068365496,-1.074561058,-1.079600834,-1.080493951,-1.080662494,-1.094662279,-1.109742005,-1.12350657,-1.134283893,-1.129359534,-1.117433541,-1.107551543,-1.095683718,-1.072414854,-1.026916548,-0.948378607,-0.819496494,-0.633052846,-0.393991797,-0.147950246,0.075574224,0.265492935,0.35674992,0.327111609,0.192385677,-0.017509346,-0.224445762,-0.358205386,-0.369977351,-0.229999362,0.025588269,0.326484157,0.608858701,0.802653035,0.856677035,0.743880186,0.484018235,0.138904864,-0.240457964,-0.601953683,-0.886620423,-1.049591507,-1.105562153,-1.083314601,-1.019298989,-0.973965479,-0.956733567,-0.97942563,-1.027513218,-1.054718771,-1.061955254,-1.037931459,-0.982511771,-0.927026325,-0.872508511,-0.818331262,-0.783867455,-0.785993285,-0.813310031,-0.849688185,-0.894996618,-0.936636635,-0.977430361,-1.020660922,-1.063402889,-1.103960177,-1.140262911,-1.176049121,-1.205787099,-1.216246147,-1.213228714,-1.20608508,-1.193814179,-1.170360163,-1.145628638,-1.126667169,-1.115925284,-1.12054587,-1.133932695,-1.149871115,-1.167806652,-1.185434908,-1.200165617,-1.212203985,-1.22018648,-1.220871391,-1.218364788,-1.20413329,-1.186178013,-1.189869285,-1.196404491,-1.194688088,-1.18180271,-1.149788216,-1.095723281,-1.009327441,-0.890844334,-0.755861279,-0.614964661,-0.483780872,-0.395134571,-0.373299994,-0.431709489,-0.560912912,-0.738853015,-0.940951687
-1.123621675,-1.247738566,-1.300349018,-1.289776567,-1.22933574,-1.136995858,-1.044521413,-0.9843901,-0.961540144,-0.979165679,-1.022237211,-1.058552149,-1.086139674,-1.097350663,-1.086877387,-1.063505011,-1.031195935,-0.985546606,-0.941909365,-0.926249188,-0.927157222,-0.934357326,-0.946730582,-0.957218387,-0.965211521,-0.970650188,-0.972048068,-0.967274955,-0.958763713,-0.949163394,-0.938481725,-0.925761347,-0.913464864,-0.89827202,-0.884624403,-0.883909045,-0.888088898,-0.897235421,-0.908018304,-0.908912172,-0.908312409,-0.904676711,-0.900730328,-0.917945359,-0.943552385,-0.946031946,-0.942304114,-0.976197882,-1.008146305,-1.022556924,-1.001867326,-0.899657317,-0.724938312,-0.474179744,-0.15030184,0.210381333,0.585744271,0.958200459,1.268275212,1.451659788,1.508411399,1.445291023,1.291867575,1.108994171,0.926201551,0.775354217,0.68253752,0.657885796,0.689368535,0.741971247,0.802605896,0.8617553,0.897033449,0.899625041,0.874724372,0.830984312,0.780141323,0.727924479,0.685790704,0.673288657,0.675929744,0.684435727,0.69682262,0.696743281,0.692096719,0.689040419,0.684370798,0.673758088,0.659909217,0.646198681,0.631323981,0.612310101,0.592378222,0.572730109,0.55487373,0.541539082,0.533271874,0.529119932,0.528933758,0.534410614,0.539893123,0.541917034,0.536838243,0.52048562,0.496076253,0.472558363,0.450610515,0.428011299,0.412234622,0.412232747,0.421355774,0.425279184,0.427619823,0.426692986,0.419957788,0.411433676,0.398236804,0.388003276,0.378832807,0.362176334,0.347995311,0.343809411,0.347021012,0.352972554,0.35968196,0.372625086,0.382949168,0.375145805,0.358445972,0.340674856,0.322451487,0.309606288,0.3001096,0.299169306,0.302276921,0.296368059,0.288143217,0.280652544,0.272858831,0.266174994,0.258740395,0.251889193,0.24450804,0.233481518,0.22190115,0.208346114,0.195377038,0.191766372,0.192525606,0.190241903,0.187078154,0.189285138,0.190198869,0.182663172,0.167757075,0.149113584,0.129317068,0.102945669,0.07921693,0.073466671,0.078085531,0.089199809,0.102270461,0.105622944,0.103992882,0.09216873,0.07483063,0.070356797,0.069234346,0.066426893,0.064588313,0.060198263,0.055944563,0.050934752,0.04582513,0.043818039,0.041990285,0.039070936,0.036310134,0.034400052,0.033812537,0.034793785,0.038286383,0.044607768,0.052096181,0.060922888,0.069153053,0.073199675,0.074385264,0.071445348,0.066633136,0.06558793,0.065177514,0.063783105,0.062218816,0.058397729,0.053523725,0.048975393,0.044143985,0.037927351,0.03163587,0.024845683,0.018768949,0.017193817,0.017780872,0.01939257,0.021999243,0.024915616,0.027817033,0.031753488,0.035416354,0.03534163,0.033702908,0.031753393,0.029319901,0.027047036,0.024877188,0.022250827,0.019784102,0.018840707,0.018521088,0.018756337,0.019294706,0.018960475,0.018581054,0.018458032,0.018603794,0.020052558,0.022404643,0.023566125,0.024966545,0.030311317,0.036293482,0.042801965,0.048593792,0.046765904,0.040802949,0.039265386,0.036998897,0.021577771,0.004586679,-0.013874472,-0.027813457,-0.01611402,0.00927126,0.039411281,0.07789934,0.12544796,0.18334819,0.228465628,0.258046803,0.292747992,0.285701068,0.21526394,0.083128872,-0.108346246,-0.304974188,-0.461332302,-0.53395094,-0.492157813,-0.345410031,-0.133642538,0.096547474,0.30204894,0.432173588,0.455589287,0.379474778,0.240890331,0.074962224,-0.085568349,-0.199725185,-0.237907353,-0.209409059,-0.138981543,-0.049890345,0.026250569,0.0739916,0.074249827,0.038426751,0.005915569,-0.029192639,-0.05780565,-0.071682562,-0.079617351,-0.075086908,-0.070847242,-0.065531382,-0.051634969,-0.041404678,-0.045643121,-0.057036364,-0.062079298,-0.065382623,-0.067250223,-0.065568678,-0.062789126,-0.059030693,-0.053312705,-0.047429484,-0.045805445,-0.046251614,-0.046777051,-0.047700274,-0.047726531,-0.047481005,-0.047417274,-0.047298661,-0.046861332,-0.046263076,-0.045663695,-0.044998062,-0.044180303,-0.043327506,-0.042370455,-0.041428171,-0.04089675,-0.040528889,-0.04010885,-0.039708384,-0.039381807,-0.039007057,-0.03870854,-0.038304171,-0.037281051,-0.035983135,-0.034519561,-0.032942259,-0.031532176,-0.030125908,-0.028702452,-0.027246602,-0.025554156,-0.023768982,-0.022096608,-0.020452399,-0.018684258,-0.017006245,-0.015279277,-0.01374847,-0.013107506,-0.012894087,-0.013012348,-0.013361925,-0.013470899,-0.013650693,-0.013936338,-0.014386326,-0.015459567,-0.016874572,-0.018148167,-0.019527621,-0.021504998,-0.023520733,-0.025838434,-0.02795355,-0.028222327,-0.027698962,-0.027063374,-0.026207268,-0.02531578
